,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
0,-0.00014229163934942335,0.0005718282191082835,0.0006363576394505799,-0.12780648469924927,-0.3040170669555664,0.06925792992115021
1,0.007054020185023546,-0.03316982835531235,-0.01280093565583229,-1.2353054285049438,1.2141773700714111,-3.396376371383667
2,-0.03123374469578266,-0.006578081753104925,-0.0350731760263443,-3.643986463546753,3.857671022415161,1.6229941844940186
3,-0.006704430561512709,-0.03799479827284813,-0.015268297865986824,-1.594245195388794,1.7288191318511963,-3.0025289058685303
4,-0.05265958234667778,-0.01568029634654522,-0.009724113158881664,-4.497794151306152,-0.6992993354797363,7.978564739227295
5,-0.020113999024033546,-0.024048252031207085,-0.04523000866174698,-3.664254665374756,6.117618083953857,-0.3140496015548706
6,-0.012164507992565632,-0.06937284767627716,-0.07850946485996246,-5.8044657707214355,9.566267967224121,-6.6505584716796875
7,-0.018233047798275948,-0.013035339303314686,-0.01673642359673977,-1.6446926593780518,1.9253199100494385,3.0047762393951416
8,-0.019436748698353767,-0.041585542261600494,-0.01869380660355091,-1.2452712059020996,3.1201114654541016,-1.2036511898040771
9,0.0045699505135416985,-0.03678470849990845,-0.013903280720114708,-1.1529322862625122,1.1866328716278076,-5.279788494110107
10,-0.02868317998945713,-0.025669608265161514,-0.041236139833927155,-10.442523002624512,2.0674171447753906,4.129175186157227
11,0.005460876505821943,-0.06580478698015213,-0.021394848823547363,-2.132646083831787,1.6946617364883423,-7.342304229736328
12,-0.014674904756247997,-0.046908289194107056,-0.033164530992507935,-7.4887495040893555,2.276423215866089,-2.0031464099884033
13,-0.056469231843948364,-0.00884637888520956,-0.0036699760239571333,-3.888923406600952,-0.8114420771598816,11.023478507995605
14,-0.013394840992987156,-0.020330889150500298,-0.004039101768285036,-1.995435118675232,-0.278658926486969,-0.336151123046875
15,-0.018572816625237465,-0.02885674312710762,-0.042024288326501846,-9.393680572509766,0.017430812120437622,2.150244951248169
16,-0.0025576818734407425,-0.060914039611816406,-0.027190053835511208,-3.524001121520996,3.564129114151001,-5.831060409545898
17,0.0024767832364887,-0.0743650496006012,-0.01115054078400135,-6.682690620422363,-3.1001458168029785,-6.848999977111816
18,-0.021908851340413094,-0.030493171885609627,-0.019267026335000992,-7.899543762207031,-0.4495917856693268,-1.5590585470199585
19,-0.011929791420698166,-0.022771552205085754,-0.014609801582992077,-2.1941754817962646,-2.155315399169922,0.5024790167808533
20,-0.009123079478740692,-0.05130552127957344,-0.037602782249450684,-9.305573463439941,3.258424997329712,-2.930791139602661
21,-0.027678608894348145,-0.02228342555463314,-0.0076422300189733505,-7.771458625793457,-1.3363291025161743,1.4042720794677734
22,-0.02471587061882019,-0.017730697989463806,-0.008376442827284336,-1.5768154859542847,0.36978358030319214,3.030097246170044
23,-0.018060283735394478,-0.024242641404271126,-0.03240998461842537,1.0093646049499512,4.82669734954834,-2.2962238788604736
24,-0.00965912826359272,-0.03734536096453667,-0.018551258370280266,-5.865713596343994,-2.3759043216705322,-1.1073497533798218
25,-0.010995978489518166,-0.026061521843075752,-0.016300978139042854,-2.7720396518707275,2.0609078407287598,-0.8275171518325806
26,-0.02618577517569065,-0.03161676973104477,-0.026488300412893295,-7.813292980194092,0.8538453578948975,0.024108469486236572
27,-0.01858285814523697,-0.020911525934934616,-0.013248338364064693,-4.981720924377441,-4.913320064544678,4.034766674041748
28,-0.04141373187303543,-0.03153907135128975,-0.044837892055511475,-9.710261344909668,3.5538952350616455,1.5054668188095093
29,-0.004857360385358334,-0.03295808285474777,-0.015935439616441727,-2.1241965293884277,0.3753179907798767,-3.5555238723754883
