,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
0,0.43881410360336304,0.1932729333639145,0.4488062560558319,90.48805236816406,-1.1376391649246216,149.9813232421875
1,0.4379104673862457,0.19149816036224365,0.4467317759990692,90.85440063476562,-0.9081137180328369,150.11183166503906
2,0.43391120433807373,0.18704888224601746,0.443796306848526,91.6135482788086,-0.4486500322818756,150.3168487548828
3,0.4301415979862213,0.18227234482765198,0.439767450094223,92.37415313720703,-0.2873513996601105,150.52537536621094
4,0.42654791474342346,0.17767609655857086,0.43533608317375183,93.26535034179688,-0.025962473824620247,150.73545837402344
5,0.42265400290489197,0.17275667190551758,0.43137267231941223,94.1123275756836,0.27534744143486023,151.00588989257812
6,0.41857874393463135,0.16825070977210999,0.42752915620803833,94.90258026123047,0.5078843832015991,151.3270263671875
7,0.41536566615104675,0.16353031992912292,0.424485445022583,95.6122055053711,0.811998188495636,151.5088348388672
8,0.41192522644996643,0.15846680104732513,0.42043206095695496,96.4063491821289,0.9894602298736572,151.63356018066406
9,0.40809619426727295,0.15419776737689972,0.41708195209503174,97.13497924804688,1.296029806137085,151.99984741210938
10,0.4044594466686249,0.14929701387882233,0.4133845269680023,97.93975067138672,1.5126255750656128,152.1616668701172
11,0.4005953073501587,0.14488017559051514,0.4091064929962158,98.80549621582031,1.770497441291809,152.5128936767578
12,0.3970252275466919,0.14036011695861816,0.4058593213558197,99.51625061035156,2.002809762954712,152.7587127685547
13,0.3934909701347351,0.13525453209877014,0.4023558795452118,100.33134460449219,2.321110248565674,152.9739227294922
14,0.3900451362133026,0.13067567348480225,0.39855054020881653,101.08377838134766,2.499619960784912,153.2147674560547
15,0.386279433965683,0.12606418132781982,0.3946627676486969,101.91694641113281,2.7389867305755615,153.51846313476562
16,0.38259774446487427,0.1210218071937561,0.39091214537620544,102.76762390136719,3.015002965927124,153.78579711914062
17,0.3787647485733032,0.11691135913133621,0.38772261142730713,103.44869995117188,3.212883234024048,154.0936279296875
18,0.37542974948883057,0.11187350749969482,0.38394978642463684,104.27999877929688,3.4699761867523193,154.31427001953125
19,0.3717566430568695,0.10737472027540207,0.38063085079193115,105.02090454101562,3.7201225757598877,154.64190673828125
20,0.3680713474750519,0.10275818407535553,0.3765193521976471,105.85830688476562,3.8666036128997803,154.96083068847656
21,0.3642592430114746,0.09778058528900146,0.37300270795822144,106.68912506103516,4.150867938995361,155.1916046142578
22,0.36089926958084106,0.09321203827857971,0.36896342039108276,107.51521301269531,4.350035190582275,155.48439025878906
23,0.3572481870651245,0.0883953794836998,0.36515048146247864,108.29280853271484,4.446596145629883,155.74688720703125
24,0.35353341698646545,0.08374956995248795,0.3614749610424042,109.10911560058594,4.709291458129883,156.03012084960938
25,0.34991416335105896,0.0791870728135109,0.35836151242256165,109.82965087890625,4.9281487464904785,156.3558807373047
26,0.3463345766067505,0.0745915099978447,0.3546885550022125,110.68509674072266,5.175502777099609,156.64743041992188
27,0.3426342308521271,0.06979542225599289,0.35066044330596924,111.50421142578125,5.271719455718994,156.97702026367188
28,0.33900636434555054,0.06504282355308533,0.3470831513404846,112.34638214111328,5.577882289886475,157.23912048339844
29,0.33530840277671814,0.060523226857185364,0.3433561325073242,113.11815643310547,5.692601203918457,157.60362243652344
30,0.33189329504966736,0.05590098351240158,0.33960944414138794,113.94944763183594,5.882495403289795,157.90882873535156
31,0.3279861509799957,0.05102696269750595,0.33619973063468933,114.76277160644531,6.088296890258789,158.20228576660156
32,0.3243449032306671,0.046510569751262665,0.33244588971138,115.5556640625,6.206568241119385,158.53050231933594
33,0.32099205255508423,0.04168862849473953,0.3289407789707184,116.36988830566406,6.442513465881348,158.82568359375
34,0.31704217195510864,0.03737422078847885,0.3253861367702484,117.13604736328125,6.553072452545166,159.233154296875
35,0.31369319558143616,0.03255213052034378,0.3219499886035919,117.94664001464844,6.791011810302734,159.51345825195312
36,0.3097704350948334,0.02785787731409073,0.31801119446754456,118.79777526855469,6.91062593460083,159.8511199951172
37,0.30606329441070557,0.023241281509399414,0.3143790364265442,119.63441467285156,7.042886257171631,160.17247009277344
38,0.30268657207489014,0.01851726323366165,0.3112534284591675,120.455322265625,7.326385021209717,160.527099609375
39,0.2989688515663147,0.013738617300987244,0.3068961203098297,121.24443054199219,7.303695201873779,160.81105041503906
40,0.29537779092788696,0.009343825280666351,0.3036201000213623,122.04058074951172,7.494348049163818,161.15948486328125
41,0.29177606105804443,0.00425371527671814,0.2993212640285492,122.95580291748047,7.573273181915283,161.4791259765625
42,0.28833460807800293,-0.00033399462699890137,0.2959543764591217,123.75093078613281,7.762582778930664,161.77244567871094
43,0.2842129170894623,-0.004909873008728027,0.2922198474407196,124.60318756103516,7.805240154266357,162.2620086669922
44,0.280737042427063,-0.009622327983379364,0.28846874833106995,125.40800476074219,7.933760166168213,162.5334930419922
45,0.27716225385665894,-0.014266207814216614,0.28508293628692627,126.21405792236328,8.098052978515625,162.8358612060547
46,0.273406982421875,-0.0188816636800766,0.2811729609966278,127.07268524169922,8.161689758300781,163.27870178222656
47,0.27000951766967773,-0.023563094437122345,0.2774115800857544,127.87486267089844,8.262273788452148,163.5576934814453
48,0.26605620980262756,-0.028257496654987335,0.27390462160110474,128.6675567626953,8.29505729675293,163.94374084472656
49,0.26243266463279724,-0.0325007364153862,0.2700328528881073,129.4615020751953,8.328742980957031,164.3177947998047
50,0.25896579027175903,-0.03778146207332611,0.26658889651298523,130.401611328125,8.530421257019043,164.7019805908203
